customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
0237d2fa2b48e6fe5e53c09fc74a5cda,ddc3194f4dbd1455cc8722aeefcc8224,31660,belo horizonte,MG
0253cea0ff18bf585307f88ea4fbd5ab,161a24b37c2040a1a6cba28e417684b0,15720,palmeira d'oeste,SP
026134c333097d60a052ab271aa99159,0398b8575daf8b69af233f7b7c39fb02,28200,sao joao da barra,RJ
02628c7e9eed8af6043c70257a7a87c1,39cf8faf26661df0e27872cb60f9bb50,89086,indaial,SC
026ae2477af95b832998d23578eb4336,972a82354438a79c4b859515df4148ae,24210,niteroi,RJ
0299a3ec7aac3a18ea88cfa6cf8a74f5,abe351201e61437f658332cdce4c3c52,12260,paraibuna,SP
02a0087b3657817949973dc48134dece,bb40e4b6e1062e6280c6a272fccf0567,27265,volta redonda,RJ
02aba7ae34101544b479f4487f53fb28,ed08dce6ea329e23c1a6049542082b60,19027,presidente prudente,SP
02afc864fbc233378368b0c0980f576c,7c2f052b624ffd95256127dd8236903e,05468,sao paulo,SP
02b7163ebab30c1560be4d0ead691b00,189b4604b8f7cdc22fb7291a6dd5a164,83560,itaperucu,PR
02d1b5b8831241174c6ef13efd35abbd,7c08375cd96553acf4ed275609fd22e7,45000,vitoria da conquista,BA
02d683623fe8a7afb049181a823afefa,651de09e1045c7dda126e0227f81e531,29157,cariacica,ES
02d93c4e652308b5edeee1ab3e13eab5,b2377deab9b0f65aed08b2baf26467b8,59500,macau,RN
02e3c16610531c771a70c55725f36cfc,85c57268150ebfe427de7685cb34a418,36300,sao joao del rei,MG
02f84ba9cea5411cab9f0eab87bb9c5b,8c8bc67c372d5c409fbf1a340205ddca,22775,rio de janeiro,RJ
02fa7cd4dbbaf1b6794f6f78b0918985,0d3bcb1f77dada007752678d338e47f6,07195,guarulhos,SP
02fcee476755e629f2a4113550450b24,38fb3a44470e308a1f68847d62cf00b7,06766,taboao da serra,SP
03058eb4c0764d7c06ca841cd71ba6f1,d2931dde96daf36474fb9258d8db337a,18077,sorocaba,SP
0306418261763252d46c47f9251e76e2,470adde7d91f2694e38b79cb314252fb,88351,brusque,SC
030eadebe042e915dc4d1fd5abcfe620,b580ec11fa741f3835dc28a7ee995ed3,02856,sao paulo,SP
031d6ed886ccf5805f9da926fbe0fba1,3eff47149425984172e11e18a974e80e,88045,florianopolis,SC
03265354a307d917a63a8f486ac4f277,7279c4c46c5b3fe9b4ae34751011a6a4,38600,paracatu,MG
032ca2b9ba3cd98c0b7f814f2e156f2d,8881b4f658d50b6c099683fbe9ef52a9,35570,formiga,MG
03377b1b4b82e780549eeea3cac8f25a,d5bec12f4115d7cc77dfc90b598becd1,36301,sao joao del rei,MG
0349b833ebc99262c2369a6e20732960,1068cc67ce615ce1bdc2636466448f14,94120,gravatai,RS
034ec80100c45d578f08af297f2b84c9,dec8632530ce2c58e688e63cbc5105e6,28943,sao pedro da aldeia,RJ
03561aef46e7dc993d752d9edf39d31c,effe219869e5a4e0869c3a27b75b56df,93042,sao leopoldo,RS
035c08a68b237ef4afc82109e61a7380,e4469e5047c00b0188885853d357d2ab,04116,sao paulo,SP
0361232bf2b929e19323dfc2843ee554,5f5c98eeb7493cc2ba1a27b73207ea6b,80250,curitiba,PR
0378e1381c730d4504ebc07d23b5bda1,39fd40b7766d6d39bdcc6276541a26a2,49095,aracaju,SE
0385c8d2e645df58096ed14446b5374d,d692a6bff91d35ab9f35ff12a3cc3d10,28735,quissama,RJ
03c75f8dfffde486ab30360f6e689a4f,b61dd513f7cca03e7c2c55fb80fa1772,01214,sao paulo,SP
03de10b74e57b7aa7c13361497c5c51a,0a4d6a36550c3e446052d9e974c47af9,37410,tres coracoes,MG
03e1bb403bc199280f2d3338138c1e4a,8072f84e99d0b4222e3af8eaae114331,21311,rio de janeiro,RJ
03e6182153ba8bbdff8a0236ee161c8f,e96ea4cb3453ea98a7d774de540651e6,36260,alto rio doce,MG
03f0e10539f9f25c2614e50a42464f36,ee59b3e5ddc6f6f92640127ef0c79784,29285,piuma,ES
0400b2f1a68d9a8cae29fe11727ceebe,4ef36808638d570c5fb593b3f111e993,06516,santana de parnaiba,SP
040e8bf7215dd067e3be59eebc2dd6b4,9fe2436fed5311e54beaf61ff1fbcf12,58865,sao bento,PB
04172bd08c3ce1f9546706d7c239d62e,e13c72a5f3d75d4e9ff55feaf7c6a34f,32040,contagem,MG
041cb229c816ff7ddc6e6bd21df556b7,8def2fed2130bb3f799d89f4d6a334e0,45465,teolandia,BA
041d0eb3170569956add1abb9d1681e3,4656190b9bceacd90dcb3b30bf0ebaa0,13483,limeira,SP
043e4ab7fb6ce15a641ee24c596a1e4e,230ebc94e875c79bf04984abbc45dbad,90690,porto alegre,RS
045b31c2888ad0ee254e1387e410ee89,050555c26479bbb8ba0740c37e7454d0,04675,sao paulo,SP
045d1980b25d907232ab04bab9299c82,8d1a2e101cf7b1718f7a0193cd9e3cb6,26060,nova iguacu,RJ
046ba797126ef91632351367c0845f9a,afb52dda5fa21ced63c86f5f05ffb3f5,48430,paripiranga,BA
0474f888bb532eb4cc657abfd37c9d44,413ce1f9ef6d348584397f99571faccc,04623,sao paulo,SP
047965eae6564b51ea05b945966ec595,fa09d685759fe05a524c8563253344f3,45600,itabuna,BA
0491083e2ce781339e49382f4ccee438,ebe45b12f9bb37fb0832dcc00b58c4ce,07152,guarulhos,SP
0499e8d702425ef8b10da2172f9fec96,fae05fe601dcbdbc9d5888b0f9c4b732,81270,curitiba,PR
04ab012a558c5d12ae6037840f85a860,4ce627d55383d1d22fb03e7555cbdc50,03568,sao paulo,SP
04c29bffd4d52318bc9315f4507336fa,ee9c9833d35430156b449bf350eec5e0,20261,rio de janeiro,RJ
04e0f25cc5098641d43654cbb7e73f6b,51c4c9378d32e822b9dade00eaeae998,06764,taboao da serra,SP
04fc2ecbb192c71163629f423d57a13d,e3ea2c912c287a7112962ed5bd521712,14140,cravinhos,SP
0503eb802fe69a16beabc757cdfa27a7,32c8a33ddd22427d707685f155234d1d,08810,mogi das cruzes,SP
050a44e2a689099514443c37f6b36c6f,214742e7862ed2c70b22d62a8e68ad56,17570,oriente,SP
0517275619c2cf3f948fd80048339422,cc344e22d5f33eb4ad85fb088ea60833,29300,cachoeiro de itapemirim,ES
051eca5824715d378df187a46e1005e5,7e7f74ebcb61f6fba286b37002d3f93c,60530,fortaleza,CE
052451bf64a77a9180aef297df1f2020,d6a99105f5450823125a2ad741a581b4,16074,aracatuba,SP
052c33d5b6909c0fe63290cb7bd7c08a,0cadff7d5cd315b0367ce51a17c41814,14096,ribeirao preto,SP
0533b52812f900967b365e6621ce9413,a60f1a0f0cd8fb2f1f68348c98841558,05411,sao paulo,SP
053bc4c013d7589b292fe166ecba6786,82ce4edd273acdd79680c741648b5811,74255,goiania,GO
053fbd86c4da63d8983a3246fc3ae18c,9ecba8c06988a5b29202735b599903cb,78057,cuiaba,MT
054768a77848b10d24141691cddd0ed1,e61abfc55382f5862e43b1c41ae93c17,99400,espumoso,RS
054bbe007936c85bde1a019ea0d47780,d0d7a334e7a8cdfd54b7cd33d827bf80,11070,santos,SP
054bd8842309379cd9f34431efde1239,bac1f311e403ffbccc91a3faa105a936,05019,sao paulo,SP
056b8fbe81db69afef46a5c38b8f9732,3c041797018efae6e8811ac22d146890,18051,sorocaba,SP
056da52b4e48dfc71f202b78016c2ffa,dbd77eeacbb93cd97caddff078f3b381,12712,cruzeiro,SP
0572b0398e8e296548ecc2ab61f79934,359529c96224e12f1b74d573e332398d,66070,belem,PA
0597c9c022748f4c23f019f01b8286f4,9b364462480c4a10d2c83bcfc2d3dc20,29285,piuma,ES
059c2f7d60ef651891a4eadb829bb4f4,71d482c2b03b9f2bf48f8ffbc5be7f7c,96065,pelotas,RS
05bd9751942c8aa2386dfb7459379105,fbc6de82dbc3e5f02f4a62e0aecb4b7e,57025,maceio,AL
05c4fd1bc109e6a9fac6865351e626f8,0b4d8b4f642b4d75f17d530a7a4bdf5c,08253,sao paulo,SP
05ebc27279c0c9082b56bbd6a1441a4b,25084c562406811ccea6b10655d1fff9,06293,osasco,SP
05f74b0eb7b097f9b6180c90576decbf,ffca77d46c6d7d815549a5e4482dba2f,04431,sao paulo,SP
05f830d6d4afd135824b04ce45d20f00,d07fdfa2b78ab36b0f339706aa4f5a09,94960,cachoeirinha,RS
0613b148440366189657a47f27dd5c5f,b0244718d4393188d94d5dce8224f2ff,80010,curitiba,PR
0614d7d74e030d9359a2857dc995e710,a5aba56840224d31f54661155229b79e,94967,cachoeirinha,RS
061a2277159342ce2a3bc5a603856fca,de5a8050cfd9767aebbc1cf8d87daa83,21361,rio de janeiro,RJ
0636c00ff07cc01420d79a193b3496f3,f6f30d20a5c7a5090e26fcc45046286c,26165,belford roxo,RJ
063720fcf0e8243cd82180e83332190a,c8ecf3a1042466096e265a69e8604f46,15950,santa adelia,SP
06401c6722a944337475e6baed34e4ec,5e7b4092b484399489b25d10d7b28096,84660,general carneiro,PR
06475b1ce34b05233619d42030f3c3ab,80b08a8c27a1040245ac55ed0fa0429a,67125,ananindeua,PA
06656bf78bcb39c3852e16abd900c1f2,e55edfb92c19a7c7836068f345250c87,02227,sao paulo,SP
066e5acdd1a429b05b4bcb0c8f8273d3,36cb06fed5371d8e5ae0074141da1ae2,71215,brasilia,DF
067fc5b946c13af561c35e8c6aaa1dd0,cab990a33edd2081f35570a285bf0dca,08590,itaquaquecetuba,SP
068496092363b0e16a6a289da4212d87,62ee5aba44454459ca4b138f017c30ba,09132,santo andre,SP
069f68677638153043f70401d8c08d2d,0ec45df207185ce87471703175856499,83408,colombo,PR
06a552b13fb2cc33c6fde4ff1de4c9c9,435ca69b2991db5926ec1af18d4d27fd,04187,sao paulo,SP
06b423fab94edc97504290952ef19d97,56375a87398786ce5391d3e1814d5a92,36039,juiz de fora,MG
06d794c6d5ca7136fd073d1c0b7fe2fa,e75d5f2ec6f73addaac73723ce86c60a,09180,santo andre,SP
070571ebd72c8abf80e793aa0faa32f8,ce062bc310d6e7ef233195118e090f1e,22080,rio de janeiro,RJ
0707585f9631a5166364cf8730a8ecf2,936a5096d9291b0cf4450c5c1131921c,07250,guarulhos,SP
07193e2fc8e6b8a63e6c080a3cff4d89,ac1ce9b3fc0bbdc4d72c814871b23c35,36088,juiz de fora,MG
071d9f8e80f0f0415885e9aac5814700,dc0ad7294670a9c92b0af89e43ed44d8,11030,santos,SP
072a4d5c91be7fd81a21c401668a27a0,f27b6301acd2953a9cf320c1be3eeb7b,86800,apucarana,PR
073148eec23ea309392759e3e9943d4d,82fa3ba1037d792628f782e2811d76d2,23088,rio de janeiro,RJ
0734e8ed607954bb0d89e1d9435cec68,d1f6133b9a20c8f5d401f476b7706c61,31140,belo horizonte,MG
075e31dfbe61654855be4e32392358e5,a8b4071c5bd64c07c369d13a5e72489b,05014,sao paulo,SP
07639b3edaab833c39efd14a1a950199,b14dd6df9a4322eb6558d4309b0f79f9,30431,belo horizonte,MG
0798dfe8bcdfc6b4a6e0c4b44300b5ca,aff8a08dea554515329d540bc0fb1967,22753,rio de janeiro,RJ
079d166717f416a1460152c6436631ff,599d29e41a2993d9cede1df0d346ab7a,22250,rio de janeiro,RJ
07a41bea02321e3258b602c6f8dd4ff4,71048f40f553973d48d6fe35d01a3afb,66913,belem,PA
07a7e5b0029e354e4428f755cc1988bb,8a4fee7db73ccd4a26a67ab745ba6e12,18684,lencois paulista,SP
07ae746c23c06957d56ae4f0a3f7b3fe,2f3d09b69266cbab293052a3f0701f61,21221,rio de janeiro,RJ
07b7a2a5a3ebe3920967901fd96c0a5f,34adb50767b04238054ca1f76ceabe58,09688,sao bernardo do campo,SP
07dae321287a775e433119f7cc3a774b,5aa242b4cb7fbcc14f377f1ab84f98e7,02043,sao paulo,SP
07e4b8e04c04a18508d3e4999e460f8f,2d263f9fadc3b4e4e25d65ac93dcc6e3,89120,timbo,SC
07e9c547c9d2b7d8ac9a35e81dbd1d89,f4b056f3ca53d48ed82f8c9671cddb64,11702,praia grande,SP
0802da9993945877f32ed71ab7800b6f,b2c80924e40eb8711702a1b9bc2c7e58,55345,iati,PE
0816e830480fc8a07ea1d535160a544b,4ef160d0614da965cc0737ab753c006d,87015,maringa,PR
082805d32249e17183cfb56ccb67b5cf,339f6d44a550afdaf2a4a9a29d091d16,02230,sao paulo,SP
082d42b7dccd6b23d9bad4f1c9be3f6b,13d5564cf2901c72e00fb2e2344a98a3,55800,nazare da mata,PE
0839786620cd7ef6e2da4abca81ac42d,7cc84ca2c968110de3d5fdd67e5d0589,12403,pindamonhangaba,SP
0843fd3baa42b70bf995bb83753bfe90,35ffdc750d13d77f2c0f2bde57693c41,20020,rio de janeiro,RJ
0864f6601de6547b99cb81aa5742a119,70c979e1f75c51572ddd307f0969ca4e,25550,sao joao de meriti,RJ
086752a19f026192b7993e4e8a3bbc9e,925751a747a151a7fa97f2f686d028c3,52060,recife,PE
08724baa3d9128d270080acf34f2a5fd,b576806119d9c13cabc9cd0c95158c60,38057,uberaba,MG
0879e009db1e47cc3e144dd67b38b4f2,34728d8e24570a2c5be957176d56f1af,37464,itanhandu,MG
0888cf44bc996a137f289aacb49925f1,fb72d21d05847399e89c4488f468cc75,36972,martins soares,MG
08a01db5764bdab850af621dc71a35bf,1d22874e942b46c8b1d4bcb9af693d69,03308,sao paulo,SP
08ad03bbb59f24c6f7842e991d1c6324,2b04e235c755a98c3a0faf08f3a35303,06900,embu-guacu,SP
08b0c3ca77cbc85b646e774a1ac760cc,969a073e5e07991b03418169d7fccd36,21070,rio de janeiro,RJ
08b56a0a9c6eff4619a9a141b4dd37e2,915e75e4cb2d49ca4f2f11df06c57b06,38415,uberlandia,MG
08c93b091ea536bc40e8e9436c24f7cd,d29d20c2b98be8a4cdfb197a5e0a391d,95870,bom retiro do sul,RS
08cc63a3c19e9e887d0d4c9d74b58acf,35173058d3ac45f25ca1e8a216011e9a,96820,santa cruz do sul,RS
08e67c772d6a0d150aabc46eda41b466,c75c6472c97395f646052da1c2e574f1,13284,vinhedo,SP
08ea352a9be2e6189b99ed79cdd73c81,2deb710213ca0c110cbfa0fdc047658b,20541,rio de janeiro,RJ
08ee0fea033270eb52f02441559cff94,e5ddbb86adf64741833628d157d73f0b,23015,rio de janeiro,RJ
08fa82297b802757b9b02ced94f8a9e3,e41b91e110b3f72d6bd2f4f7f055b666,21220,rio de janeiro,RJ
08fc5058d39f827b41d726cac116dfbc,cb4089906a5a7ccaf87fb50cf413779d,04116,sao paulo,SP
08ffdbf0b21cffff0d50f69e34097e6f,35a2b7648173b71e6d64851f211abace,64016,teresina,PI
0910359fc88a7c2610a39c0d417bd2a0,bb9de7a757d93065939c7da2a3cd8ce4,55590,ipojuca,PE
09164c039db9837e7eeeda0a0318973c,428cd6d84d62e171bfd2cf805d163aa0,88113,sao jose,SC
0926ef97ab333a4afea77827d3cbe32c,8eb02bcfcb2deb1871afa092fbc732c9,09391,maua,SP
092e7549898890c03675da13f2561938,132887169bcb5123730977ca9a99125f,09180,santo andre,SP
09346ec9309d948658f658d1ae15d43e,4434e1cf18f189d86a659cf9ab3f57dd,05777,sao paulo,SP
094560467d8afd775d9f89d00cf1e682,ccf9bb2d5ab02b4928415360e23e6e8e,86140,primeiro de maio,PR
09684cc1c5d0fdf71ff51b9f99843ea3,47378ac106776bb71ad23c50f9d83fca,45820,eunapolis,BA
097c40e3f812fb54de808f30537ee3e4,4efdb2c26e4674bd3d71e85471b4fb51,13185,hortolandia,SP
0980d72e94bede8b0f7d8a4cd32511c8,f7094d4271d1de526d9a9f47d1d5ddda,35162,ipatinga,MG
099dd240798668d46c5989ed873226c2,ff62140413ed2eb86784fb43d2003e48,06083,osasco,SP
09e0df89238876c0ae98f6eb0fbe08c4,5ede8fb528303cdb7aec5f9c70ab1522,11730,mongagua,SP
09fdefd1702f72c144ad0de71d639900,84ca535d59fea2119e5a15627cdbc1ca,04334,sao paulo,SP
0a014efd7c067b6527b82c28abef318d,04ae551b5f47d2ad463a30d96c15ca7f,24230,niteroi,RJ
0a03a6a1d24de1a847f6a8a26d5ab014,cf587ddafc6594d449e7c643883a7aab,26032,nova iguacu,RJ
0a0700ae1606e3682281763fc7f1b50a,e979170783d20d90448808ffa2567548,22430,rio de janeiro,RJ
0a0a7db3f0b06e9fd2888ebab0f8a694,ee568389580761e3d6965d5770ff2c00,60332,fortaleza,CE
0a19df098ca05e7b026022a068f216f4,98604f5822a62e29afd0aab27caba202,21815,rio de janeiro,RJ
0a1be8bb3e919bc8876626808609a2af,fc685f5d020dbc22ef7dae7822f336dc,38320,santa vitoria,MG
0a40d14cc5b7e11effd9b7a72ddbb24a,46b243ee048230f4654606f3728afbd5,37660,paraisopolis,MG
0a41d003cc1f61f988e15625679c1d67,572632349b72abc4677277f1faaa9af7,88330,balneario camboriu,SC
0a47c5efd6d0836c1b1532cb4b78cda7,5b15fc4c03e0cbf91ec544e8ef531614,04044,sao paulo,SP
0a48cecb7f6b0b7314b5dd2eea0367d8,2825e09d18caaf979fc068920029467e,03412,sao paulo,SP
0a504dda1e89540d0924bb3fdc81b343,91b5b122bd771ff14d51f20b26a1241b,19815,assis,SP
0a757255f246d2d0d2a59368280e27bf,09c6714474a00b7982d406b4af1b29af,04710,sao paulo,SP
0a791c41f6f639d2cdeba44d05e6ef04,002ae492472e45ad6ebeb7a625409392,72547,brasilia,DF
0a89509ed51bf4b266a89f0dde0fa883,810581f011b77fb9ffb69c1c6d3c55ae,75060,anapolis,GO
0a9d4a8cc8cc049accf5701f9756b280,a3dd09511fd6587452c2685627862345,04571,sao paulo,SP
0aa02a8c623a27ee600a55779391bdea,2d97657d968183cd1ba73cdb7d440fdf,36570,vicosa,MG
0aa76d5f7e9e7b8305d6a6759fe8120b,5f3c76215fd76f8ceea500f0a731a735,30672,belo horizonte,MG
0aa91d0cd690f66d4d4e1c9cc82652c7,78eb66fbac97124593fe5f03d545a9f1,74366,goiania,GO
0ab15f44d01c48d43ada758313530fd8,518011c65ce63c1fb5154ed66df8bbfe,09960,diadema,SP
0ac60131bb66f24dcdcbbd6cc502c0f6,62a1ff98f54eeafd0e86b697194cac9b,58035,joao pessoa,PB
0ad829f98fc1e26d27a0d8f8df329ab2,57a7e4b99d307beb7d7f0f8ca175fd84,02915,sao paulo,SP
0adbcea65a531588e0a7c68142d54192,b5e6527dc5f242231eb0248668eb2646,96445,acegua,RS
0ae1f70aec3c222c780ca0bfae1f1ced,ec4ea83b730a66c09400b99656e03934,50770,recife,PE
0af90dc6248673cdc112c7ce66a7372c,64510e766d989ff92d22b0b2c2c04884,07600,mairipora,SP
0afa45aa9b2befa48d4056a9037aeaaf,3ef6f3712c0d045d9546a3cbcb7d65d3,38065,uberaba,MG
0b0744596a26951c22c400dcf85c6e96,77b32e765fd8cdded5c63bcb0ff889a4,17514,marilia,SP
0b07568bfcc48faa6a88e17970605a31,fc99edf80f878dcc87ff154a08cef437,93020,sao leopoldo,RS
0b0d6095c5555fe083844281f6b093bb,e90598185d2427a35e32ef241a5c04aa,11075,santos,SP
0b20fc582fea416e9e4d5b39dc2add1b,8201f0d0cd279f26987cf0df3b72f266,38180,araxa,MG
0b31586b5082359faf1b2861230a17b7,4934acb6cb4376bcd391ce359a915564,02241,sao paulo,SP
0b3266fa3a88c132be21f0cc1ab9a113,f799f3fb6001f51f8230e022db5de1b2,08041,sao paulo,SP
0b35cf387e2b991b1a6928a3cb351f0a,0b21a574354d2ed360d0b1b4762e41c9,12246,sao jose dos campos,SP
0b625a2816bc92763dff9538ee30414a,7c109fe64245f4bbb7a68a877c45f637,07141,guarulhos,SP
0b6f07bb76585814879c04843fdbe504,5717e85e7a0afe8a692e9820e5060445,99250,serafina correa,RS
0b7217d43bc1197dbb53b68db699798d,73ee177ac4ef603b3520cecd3c1de213,09570,sao caetano do sul,SP
0b7d82e753f361401ca599732423ae82,1d29a14c46ef620ab9328be1fa9ad423,20521,rio de janeiro,RJ
0bb40a0d7f0a7d3380f5543254ee0dbc,db2f1a41ca73d34699805d7f4c1d4de7,31365,belo horizonte,MG
0bba7338d5cd321c76f2b47afca91c9b,30a81e307f19e822e7199139fe52b1b0,39820,novo cruzeiro,MG
0bc2c14672dbd55d2657dc1913bdd03a,e1d01ab557759cb60095b085ff6ade4f,36205,barbacena,MG
0bc92ea0f454d4bce3665b5716cfa58d,c6b1d0d394ba367ae48f9bb69158231b,18090,sorocaba,SP
0bcb83f11459548493b5bb7a3df7c996,10aedefb974a292765b5daeeb4177526,17212,jau,SP
0bcc6ae89ebd572cfccf2dd35a46987a,cc025521d96a3005316b61cde71907db,23087,rio de janeiro,RJ
0bd601a41ab5cd6262b57cbb2bcf0f2e,c26714e5c4bdc619234e2c57c0798403,91210,porto alegre,RS
0c19a47cf78648bc68d3e9e3d4fce3bf,48d53c274b8fa24d790d2113ce1946f3,32341,contagem,MG
0c32da3090365f1c34eaa407bd52778a,6faf12196f13db59a69a92ff91568816,29550,jeronimo monteiro,ES
0c337f608f8ac9445aba813206134fbc,582a0b0552cc0678f7b96d538250c36d,23932,angra dos reis,RJ
0c43610fd930ed4eee8f18b6a89a1755,980349653e7fe046c6ecce32d729bab3,09560,sao caetano do sul,SP
0c443d05e8d9a031f5a2f4d8eeeb3fd1,05af4d441293afa8f7d8a960b3caf4b0,18207,itapetininga,SP
0c4d8a4392b18fe20a9a5f0a9189e0e7,428b1908d7e8c637019379bf44dfec4e,12900,braganca paulista,SP
0c5be6b354afcc24ff40642e4538268a,4f44a385b3f93b433eaa7936b1ae045f,13506,rio claro,SP
0c6473e9ab7d84f5b34b6aceaebd024a,37588c120b0cf79780234db155681a2e,22745,rio de janeiro,RJ
0c6d158c02fecb2c22f93b1edb42846b,d1b681f344d65ec9ed3772b90de2d386,37810,guaranesia,MG
0c8050459705eab48d6faf4b118109be,23a77d53d020df90a645854f07cbd8ef,08735,mogi das cruzes,SP
0c82057d8f7095f51c7b46cbe30229a6,e49711ef161d2a621285a0ddd51a7d98,29101,vila velha,ES
0c89c6b8a3eb1a427ae8f50fa500f009,1877e8a26a2618e9e3322b8f322c01fa,13504,rio claro,SP
0c97e8cae92b456d9477d51b046cb813,7df29fec2ab7ea4fd3cddb21314c8f03,37706,pocos de caldas,MG
0cba5ae69e1d511fdf214aa4ab92740b,90dc9cb47f1e585ff87ba74dbbc82e8f,32671,betim,MG
0cbe168a97e6c609efc3b68817fcc92f,076631f9ad2719c4fde47d451ce18104,22783,rio de janeiro,RJ
0ccce07336490a0be9bbcc78b70ff35b,e34759a74542ebac6726b4d02394fe02,21031,rio de janeiro,RJ
0cd47abbc8d9c815ff586e5b21280105,23ae02cdcd126d779864e941c1202249,12970,piracaia,SP
0cf44a827f1bda40bb968f6c0393aec8,80d0037495c69b62744f1c230b693c28,08120,sao paulo,SP
0cfe7792c4a6d243bbd920c0d71a9c46,a41e937d755a54ca5d48e3e34d3a4de6,29163,serra,ES
0d011c0f29cd74c1b0313cc32294b787,167fc7fc6cdcd97f9a597ef3c365a815,13485,limeira,SP
0d0f6b38e873757a949a9c3624b21a93,5e0aa142dc4760e62a74c1830cbf91b1,29845,boa esperanca,ES
0d14d28bc941474750feb2e030e54460,329932a796b9bc326d71e3b932182cdf,04849,sao paulo,SP
